user_id,test_group,credit_score_bucket,income_level,has_login,has_viewed_dashboard,has_clicked_credit_health,has_started_app,has_submitted_app,is_converted,application_amount
USER_03725,control,Fair,High,1,1,0,0,0,0,
USER_03726,control,Fair,Low,1,1,0,0,0,0,
USER_03727,treatment,Good,Low,1,1,1,0,0,0,
USER_03728,control,Fair,Medium,1,1,1,0,0,0,
USER_03729,control,Excellent,Medium,1,1,0,0,0,0,
USER_03730,control,Good,Medium,1,1,0,0,0,0,
USER_03731,treatment,Good,Low,1,1,1,1,1,1,19010.0
USER_03732,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03733,control,Fair,Medium,1,1,0,0,0,0,
USER_03734,control,Good,Medium,1,1,0,0,0,0,
USER_03735,control,Good,Medium,1,1,0,0,0,0,
USER_03736,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03737,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03738,treatment,Fair,High,1,1,0,0,0,0,
USER_03739,treatment,Good,Medium,1,1,0,0,0,0,
USER_03740,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03741,control,Excellent,Low,1,1,0,0,0,0,
USER_03742,treatment,Good,Low,1,1,1,1,1,1,9602.0
USER_03743,control,Good,Medium,1,1,1,0,0,0,
USER_03744,control,Good,Medium,1,1,0,0,0,0,
USER_03745,control,Excellent,Low,1,1,1,0,0,0,
USER_03746,control,Good,High,1,1,1,1,1,1,17230.0
USER_03747,treatment,Good,Medium,1,1,1,0,0,0,
USER_03748,treatment,Fair,Medium,1,1,1,1,1,1,11203.0
USER_03749,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03750,treatment,Fair,Low,1,1,1,0,0,0,
USER_03751,treatment,Good,Medium,1,1,1,1,1,1,12585.0
USER_03752,treatment,Good,High,1,1,1,1,1,1,10543.0
USER_03753,treatment,Good,Medium,1,1,1,0,0,0,
USER_03754,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03755,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03756,treatment,Good,High,1,1,1,0,0,0,
USER_03757,control,Good,Medium,1,1,1,0,0,0,
USER_03758,treatment,Excellent,Medium,1,1,1,1,1,1,11060.0
USER_03759,control,Excellent,Medium,1,1,0,0,0,0,
USER_03760,control,Good,Low,1,1,1,0,0,0,
USER_03761,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03762,control,Good,High,1,1,1,0,0,0,
USER_03763,control,Poor,High,1,1,1,0,0,0,
USER_03764,control,Poor,Medium,1,1,1,1,1,1,15645.0
USER_03765,treatment,Good,Medium,1,1,1,0,0,0,
USER_03766,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03767,treatment,Fair,Low,1,1,1,0,0,0,
USER_03768,control,Excellent,Medium,1,1,1,0,0,0,
USER_03769,treatment,Fair,High,1,1,1,0,0,0,
USER_03770,control,Fair,High,1,1,1,0,0,0,
USER_03771,control,Fair,Medium,1,1,0,0,0,0,
USER_03772,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03773,control,Good,Medium,1,1,1,0,0,0,
USER_03774,control,Fair,Medium,1,1,0,0,0,0,
USER_03775,treatment,Good,Low,1,1,0,0,0,0,
USER_03776,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03777,control,Good,Medium,1,1,0,0,0,0,
USER_03778,treatment,Poor,Low,1,1,0,0,0,0,
USER_03779,treatment,Good,Medium,1,1,1,0,0,0,
USER_03780,control,Good,Low,1,1,0,0,0,0,
USER_03781,treatment,Good,Medium,1,1,1,1,1,1,8706.0
USER_03782,control,Good,Low,1,1,0,0,0,0,
USER_03783,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03784,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03785,control,Fair,Medium,1,1,0,0,0,0,
USER_03786,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03787,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03788,control,Excellent,Low,1,1,0,0,0,0,
USER_03789,control,Good,Medium,1,1,0,0,0,0,
USER_03790,control,Fair,Medium,1,1,1,0,0,0,
USER_03791,treatment,Good,Medium,1,1,0,0,0,0,
USER_03792,control,Fair,Medium,1,1,1,0,0,0,
USER_03793,treatment,Good,Medium,1,1,1,0,0,0,
USER_03794,treatment,Fair,High,1,1,1,0,0,0,
USER_03795,control,Good,Medium,1,1,1,1,1,1,10435.0
USER_03796,treatment,Excellent,Medium,1,1,1,1,1,1,11647.0
USER_03797,treatment,Good,Medium,1,1,1,1,1,1,11224.0
USER_03798,treatment,Good,Medium,1,1,1,1,1,1,10892.0
USER_03799,treatment,Excellent,Low,1,1,1,0,0,0,
USER_03800,control,Excellent,Low,1,1,1,0,0,0,
USER_03801,control,Fair,High,1,1,0,0,0,0,
USER_03802,treatment,Good,Medium,1,1,0,0,0,0,
USER_03803,treatment,Good,Medium,1,1,1,1,1,1,6899.0
USER_03804,control,Good,Medium,1,1,0,0,0,0,
USER_03805,treatment,Excellent,High,1,1,1,1,1,1,16346.0
USER_03806,control,Poor,Medium,1,1,1,0,0,0,
USER_03807,treatment,Good,High,1,1,1,1,1,1,12266.0
USER_03808,control,Excellent,Low,1,1,0,0,0,0,
USER_03809,control,Excellent,High,1,1,0,0,0,0,
USER_03810,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03811,control,Good,Medium,1,1,0,0,0,0,
USER_03812,treatment,Poor,High,1,1,1,0,0,0,
USER_03813,control,Good,Medium,1,1,0,0,0,0,
USER_03814,treatment,Fair,Low,1,1,1,0,0,0,
USER_03815,control,Fair,Low,1,1,1,0,0,0,
USER_03816,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03817,control,Good,Medium,1,1,0,0,0,0,
USER_03818,control,Fair,Low,1,1,0,0,0,0,
USER_03819,control,Fair,Medium,1,1,1,0,0,0,
USER_03820,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03821,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03822,control,Good,Low,1,1,1,0,0,0,
USER_03823,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03824,control,Good,Medium,1,1,1,0,0,0,
USER_03825,control,Fair,Medium,1,1,1,0,0,0,
USER_03826,treatment,Fair,Low,1,1,0,0,0,0,
USER_03827,control,Fair,Low,1,1,0,0,0,0,
USER_03828,control,Poor,Medium,1,1,1,0,0,0,
USER_03829,treatment,Good,High,1,1,0,0,0,0,
USER_03830,control,Fair,Medium,1,1,0,0,0,0,
USER_03831,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03832,treatment,Good,Medium,1,1,1,1,1,1,14473.0
USER_03833,control,Good,Low,1,1,1,0,0,0,
USER_03834,control,Good,Medium,1,1,0,0,0,0,
USER_03835,control,Good,Low,1,1,0,0,0,0,
USER_03836,treatment,Good,Medium,1,1,1,0,0,0,
USER_03837,control,Fair,Medium,1,1,0,0,0,0,
USER_03838,control,Excellent,Medium,1,1,0,0,0,0,
USER_03839,treatment,Poor,Low,1,1,1,0,0,0,
USER_03840,control,Good,Low,1,1,1,1,1,1,17244.0
USER_03841,treatment,Good,Medium,1,1,1,0,0,0,
USER_03842,treatment,Good,Low,1,1,1,0,0,0,
USER_03843,treatment,Good,Medium,1,1,0,0,0,0,
USER_03844,treatment,Fair,Low,1,1,1,0,0,0,
USER_03845,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03846,control,Good,Medium,1,1,1,0,0,0,
USER_03847,control,Good,High,1,1,1,0,0,0,
USER_03848,treatment,Good,Medium,1,1,0,0,0,0,
USER_03849,treatment,Good,Medium,1,1,0,0,0,0,
USER_03850,control,Fair,Low,1,1,0,0,0,0,
USER_03851,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03852,control,Fair,Medium,1,1,1,0,0,0,
USER_03853,treatment,Fair,High,1,1,1,0,0,0,
USER_03854,control,Good,Medium,1,1,0,0,0,0,
USER_03855,control,Fair,Low,1,1,1,0,0,0,
USER_03856,treatment,Good,Medium,1,1,0,0,0,0,
USER_03857,treatment,Fair,Medium,1,1,0,0,0,0,
USER_03858,control,Excellent,High,1,1,1,0,0,0,
USER_03859,control,Good,Medium,1,1,0,0,0,0,
USER_03860,treatment,Fair,High,1,1,1,0,0,0,
USER_03861,control,Good,Medium,1,1,0,0,0,0,
USER_03862,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03863,treatment,Excellent,Medium,1,1,1,1,1,1,8726.0
USER_03864,control,Excellent,Medium,1,1,0,0,0,0,
USER_03865,control,Excellent,High,1,1,0,0,0,0,
USER_03866,control,Good,Medium,1,1,1,0,0,0,
USER_03867,treatment,Good,High,1,1,1,0,0,0,
USER_03868,control,Fair,Low,1,1,0,0,0,0,
USER_03869,treatment,Poor,High,1,1,1,0,0,0,
USER_03870,control,Good,High,1,1,0,0,0,0,
USER_03871,treatment,Excellent,Low,1,1,0,0,0,0,
USER_03872,treatment,Good,Medium,1,1,1,0,0,0,
USER_03873,control,Excellent,Medium,1,1,0,0,0,0,
USER_03874,control,Poor,Medium,1,1,1,0,0,0,
USER_03875,treatment,Fair,High,1,1,0,0,0,0,
USER_03876,treatment,Excellent,Low,1,1,1,1,1,1,6717.0
USER_03877,control,Fair,High,1,1,0,0,0,0,
USER_03878,treatment,Poor,Medium,1,1,1,1,1,1,9302.0
USER_03879,treatment,Excellent,High,1,1,0,0,0,0,
USER_03880,control,Fair,Low,1,1,1,1,1,1,5062.0
USER_03881,control,Excellent,Medium,1,1,0,0,0,0,
USER_03882,treatment,Good,Medium,1,1,1,1,1,1,9102.0
USER_03883,control,Excellent,Medium,1,1,0,0,0,0,
USER_03884,treatment,Good,Low,1,1,1,0,0,0,
USER_03885,treatment,Fair,Medium,1,1,0,0,0,0,
USER_03886,control,Fair,High,1,1,0,0,0,0,
USER_03887,treatment,Fair,Medium,1,1,1,1,1,1,16116.0
USER_03888,control,Good,Medium,1,1,0,0,0,0,
USER_03889,control,Good,Medium,1,1,1,1,1,1,11390.0
USER_03890,treatment,Good,Medium,1,1,1,0,0,0,
USER_03891,treatment,Good,High,1,1,1,0,0,0,
USER_03892,treatment,Good,Medium,1,1,1,1,1,1,15755.0
USER_03893,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03894,treatment,Good,Medium,1,1,1,0,0,0,
USER_03895,control,Good,Medium,1,1,0,0,0,0,
USER_03896,control,Fair,Medium,1,1,1,0,0,0,
USER_03897,control,Fair,Medium,1,1,1,1,1,1,10022.0
USER_03898,treatment,Good,Medium,1,1,1,0,0,0,
USER_03899,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03900,treatment,Good,Medium,1,1,1,0,0,0,
USER_03901,control,Fair,High,1,1,1,0,0,0,
USER_03902,control,Good,Medium,1,1,0,0,0,0,
USER_03903,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03904,control,Good,Medium,1,1,0,0,0,0,
USER_03905,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03906,treatment,Good,Medium,1,1,1,1,1,1,16131.0
USER_03907,control,Excellent,Medium,1,1,0,0,0,0,
USER_03908,treatment,Excellent,High,1,1,1,1,1,1,5321.0
USER_03909,control,Excellent,High,1,1,1,0,0,0,
USER_03910,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03911,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03912,treatment,Poor,Low,1,1,1,0,0,0,
USER_03913,control,Fair,Medium,1,1,0,0,0,0,
USER_03914,treatment,Excellent,Medium,1,1,1,1,1,1,11990.0
USER_03915,treatment,Good,High,1,1,1,1,1,1,11720.0
USER_03916,control,Good,Medium,1,1,1,0,0,0,
USER_03917,control,Excellent,High,1,1,0,0,0,0,
USER_03918,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_03919,control,Fair,Low,1,1,0,0,0,0,
USER_03920,control,Good,High,1,1,0,0,0,0,
USER_03921,treatment,Good,Medium,1,1,1,0,0,0,
USER_03922,treatment,Good,Medium,1,1,1,1,1,1,8575.0
USER_03923,treatment,Good,Medium,1,1,0,0,0,0,
USER_03924,treatment,Poor,High,1,1,0,0,0,0,
USER_03925,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03926,control,Fair,Medium,1,1,0,0,0,0,
USER_03927,treatment,Good,High,1,1,1,1,1,1,5892.0
USER_03928,control,Good,Medium,1,1,1,1,1,1,18305.0
USER_03929,control,Good,Medium,1,1,0,0,0,0,
USER_03930,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_03931,control,Poor,Medium,1,1,1,0,0,0,
USER_03932,treatment,Good,Medium,1,1,0,0,0,0,
USER_03933,treatment,Fair,High,1,1,1,0,0,0,
USER_03934,treatment,Fair,High,1,1,0,0,0,0,
USER_03935,treatment,Good,Medium,1,1,1,0,0,0,
USER_03936,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03937,treatment,Fair,High,1,1,1,1,1,1,15908.0
USER_03938,control,Poor,Low,1,1,1,0,0,0,
USER_03939,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03940,control,Good,Low,1,1,1,0,0,0,
USER_03941,control,Fair,Medium,1,1,0,0,0,0,
USER_03942,treatment,Good,Low,1,1,1,1,1,1,14366.0
USER_03943,treatment,Good,Low,1,1,1,1,1,1,5304.0
USER_03944,control,Excellent,High,1,1,0,0,0,0,
USER_03945,treatment,Poor,Medium,1,1,1,0,0,0,
USER_03946,control,Fair,Medium,1,1,0,0,0,0,
USER_03947,treatment,Fair,Low,1,1,1,0,0,0,
USER_03948,treatment,Good,Low,1,1,1,0,0,0,
USER_03949,control,Fair,Low,1,1,1,0,0,0,
USER_03950,control,Fair,High,1,1,0,0,0,0,
USER_03951,treatment,Good,Medium,1,1,1,0,0,0,
USER_03952,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_03953,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03954,control,Good,Medium,1,1,0,0,0,0,
USER_03955,treatment,Fair,Medium,1,1,1,0,0,0,
USER_03956,treatment,Good,Medium,1,1,0,0,0,0,
USER_03957,treatment,Good,Medium,1,1,1,0,0,0,
USER_03958,control,Good,Low,1,1,1,0,0,0,
USER_03959,treatment,Good,Medium,1,1,1,1,1,1,12670.0
USER_03960,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_03961,control,Excellent,Low,1,1,0,0,0,0,
USER_03962,control,Excellent,Medium,1,1,0,0,0,0,
USER_03963,control,Fair,Low,1,1,0,0,0,0,
USER_03964,control,Good,Medium,1,1,0,0,0,0,
USER_03965,treatment,Excellent,Low,1,1,1,0,0,0,
USER_03966,control,Poor,Low,1,1,0,0,0,0,
USER_03967,treatment,Good,Medium,1,1,1,1,1,1,15028.0
USER_03968,control,Excellent,Low,1,1,1,0,0,0,
USER_03969,treatment,Good,Medium,1,1,1,1,1,1,8201.0
USER_03970,control,Fair,Medium,1,1,0,0,0,0,
USER_03971,control,Excellent,High,1,1,0,0,0,0,
USER_03972,treatment,Good,Low,1,1,1,0,0,0,
USER_03973,treatment,Fair,High,1,1,1,1,1,1,11777.0
USER_03974,treatment,Excellent,Low,1,1,1,1,1,1,13847.0
USER_03975,treatment,Good,High,1,1,1,0,0,0,
USER_03976,control,Excellent,Medium,1,1,0,0,0,0,
USER_03977,control,Good,Low,1,1,0,0,0,0,
USER_03978,control,Good,High,1,1,0,0,0,0,
USER_03979,control,Fair,Medium,1,1,0,0,0,0,
USER_03980,treatment,Excellent,Medium,1,1,0,0,0,0,
USER_03981,control,Good,Low,1,1,0,0,0,0,
USER_03982,treatment,Fair,Low,1,1,1,0,0,0,
USER_03983,control,Fair,High,1,1,0,0,0,0,
USER_03984,control,Excellent,Medium,1,1,0,0,0,0,
USER_03985,control,Good,Medium,1,1,1,1,1,1,19105.0
USER_03986,control,Good,Low,1,1,0,0,0,0,
USER_03987,control,Fair,Low,1,1,0,0,0,0,
USER_03988,control,Good,Medium,1,1,1,0,0,0,
USER_03989,control,Excellent,Medium,1,1,0,0,0,0,
USER_03990,treatment,Excellent,Medium,1,1,1,1,1,1,6263.0
USER_03991,treatment,Poor,Medium,1,1,1,1,1,1,9551.0
USER_03992,treatment,Poor,Medium,1,1,1,1,1,1,13346.0
USER_03993,treatment,Poor,Low,1,1,1,0,0,0,
USER_03994,control,Fair,Low,1,1,0,0,0,0,
USER_03995,treatment,Excellent,Medium,1,1,1,1,1,1,11297.0
USER_03996,treatment,Good,High,1,1,1,1,1,1,12591.0
USER_03997,treatment,Good,Low,1,1,1,1,1,1,11838.0
USER_03998,treatment,Poor,Low,1,1,1,0,0,0,
USER_03999,control,Excellent,Medium,1,1,0,0,0,0,
USER_04000,control,Fair,Low,1,1,0,0,0,0,
USER_04001,control,Good,Medium,1,1,0,0,0,0,
USER_04002,control,Fair,Medium,1,1,1,0,0,0,
USER_04003,treatment,Excellent,High,1,1,1,1,1,1,12610.0
USER_04004,control,Good,Medium,1,1,0,0,0,0,
USER_04005,treatment,Excellent,Low,1,1,1,1,1,1,15234.0
USER_04006,control,Fair,High,1,1,1,0,0,0,
USER_04007,treatment,Good,Low,1,1,1,0,0,0,
USER_04008,treatment,Poor,Low,1,1,1,0,0,0,
USER_04009,control,Excellent,Medium,1,1,0,0,0,0,
USER_04010,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04011,control,Excellent,Medium,1,1,0,0,0,0,
USER_04012,treatment,Excellent,Medium,1,1,1,1,1,1,10134.0
USER_04013,control,Fair,High,1,1,0,0,0,0,
USER_04014,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04015,control,Excellent,High,1,1,0,0,0,0,
USER_04016,control,Excellent,High,1,1,0,0,0,0,
USER_04017,treatment,Excellent,Medium,1,1,1,1,1,1,11572.0
USER_04018,treatment,Good,Medium,1,1,1,0,0,0,
USER_04019,treatment,Good,Medium,1,1,1,1,1,1,11472.0
USER_04020,treatment,Excellent,Low,1,1,0,0,0,0,
USER_04021,treatment,Good,Low,1,1,1,1,1,1,12474.0
USER_04022,control,Excellent,Medium,1,1,0,0,0,0,
USER_04023,control,Fair,High,1,1,0,0,0,0,
USER_04024,treatment,Good,Medium,1,1,1,1,1,1,16030.0
USER_04025,control,Fair,Medium,1,1,0,0,0,0,
USER_04026,control,Good,Medium,1,1,0,0,0,0,
USER_04027,control,Fair,Medium,1,1,1,0,0,0,
USER_04028,control,Fair,Medium,1,1,0,0,0,0,
USER_04029,control,Excellent,Medium,1,1,1,0,0,0,
USER_04030,control,Fair,High,1,1,1,0,0,0,
USER_04031,control,Good,Medium,1,1,0,0,0,0,
USER_04032,treatment,Fair,Low,1,1,1,0,0,0,
USER_04033,treatment,Excellent,Low,1,1,1,1,1,1,7936.0
USER_04034,treatment,Good,High,1,1,1,1,1,1,18435.0
USER_04035,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04036,control,Fair,Low,1,1,1,0,0,0,
USER_04037,control,Fair,Medium,1,1,1,0,0,0,
USER_04038,control,Excellent,Medium,1,1,0,0,0,0,
USER_04039,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04040,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04041,treatment,Good,Medium,1,1,1,0,0,0,
USER_04042,control,Good,High,1,1,0,0,0,0,
USER_04043,treatment,Good,Medium,1,1,1,0,0,0,
USER_04044,control,Good,Medium,1,1,1,1,1,1,10935.0
USER_04045,control,Good,High,1,1,0,0,0,0,
USER_04046,control,Good,Medium,1,1,0,0,0,0,
USER_04047,control,Fair,Medium,1,1,0,0,0,0,
USER_04048,treatment,Fair,Low,1,1,1,0,0,0,
USER_04049,control,Excellent,High,1,1,0,0,0,0,
USER_04050,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04051,treatment,Good,Medium,1,1,1,0,0,0,
USER_04052,treatment,Poor,Low,1,1,1,1,1,1,18222.0
USER_04053,control,Good,High,1,1,0,0,0,0,
USER_04054,treatment,Good,Medium,1,1,1,1,1,1,6599.0
USER_04055,control,Poor,Medium,1,1,0,0,0,0,
USER_04056,control,Good,Medium,1,1,1,1,1,1,19696.0
USER_04057,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04058,control,Poor,Medium,1,1,0,0,0,0,
USER_04059,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04060,control,Good,Low,1,1,0,0,0,0,
USER_04061,control,Fair,Medium,1,1,0,0,0,0,
USER_04062,treatment,Good,Medium,1,1,0,0,0,0,
USER_04063,control,Excellent,Medium,1,1,0,0,0,0,
USER_04064,control,Good,Low,1,1,1,0,0,0,
USER_04065,treatment,Fair,High,1,1,1,0,0,0,
USER_04066,treatment,Good,Low,1,1,1,1,1,1,15042.0
USER_04067,control,Good,Medium,1,1,1,1,1,1,13699.0
USER_04068,control,Fair,Medium,1,1,0,0,0,0,
USER_04069,control,Good,High,1,1,1,0,0,0,
USER_04070,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04071,treatment,Fair,Medium,1,1,1,1,1,1,13515.0
USER_04072,control,Good,Low,1,1,1,0,0,0,
USER_04073,control,Fair,High,1,1,1,0,0,0,
USER_04074,control,Excellent,High,1,1,0,0,0,0,
USER_04075,control,Excellent,High,1,1,1,0,0,0,
USER_04076,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04077,control,Good,Medium,1,1,0,0,0,0,
USER_04078,treatment,Fair,High,1,1,1,0,0,0,
USER_04079,treatment,Good,High,1,1,1,0,0,0,
USER_04080,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04081,control,Good,High,1,1,1,0,0,0,
USER_04082,control,Good,Medium,1,1,0,0,0,0,
USER_04083,control,Good,Low,1,1,0,0,0,0,
USER_04084,control,Good,High,1,1,1,0,0,0,
USER_04085,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04086,control,Good,Low,1,1,0,0,0,0,
USER_04087,treatment,Fair,High,1,1,0,0,0,0,
USER_04088,treatment,Excellent,High,1,1,1,0,0,0,
USER_04089,control,Excellent,High,1,1,0,0,0,0,
USER_04090,treatment,Excellent,Medium,1,1,1,1,1,1,7992.0
USER_04091,control,Excellent,Medium,1,1,1,1,1,1,16277.0
USER_04092,control,Good,High,1,1,1,0,0,0,
USER_04093,treatment,Poor,Low,1,1,1,0,0,0,
USER_04094,control,Good,Medium,1,1,1,0,0,0,
USER_04095,control,Excellent,Medium,1,1,0,0,0,0,
USER_04096,treatment,Good,Low,1,1,1,1,1,1,19519.0
USER_04097,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04098,treatment,Good,High,1,1,1,0,0,0,
USER_04099,control,Good,Medium,1,1,1,0,0,0,
USER_04100,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04101,control,Good,Medium,1,1,0,0,0,0,
USER_04102,treatment,Good,High,1,1,1,1,1,1,9579.0
USER_04103,control,Fair,Medium,1,1,0,0,0,0,
USER_04104,treatment,Fair,High,1,1,1,0,0,0,
USER_04105,control,Excellent,Low,1,1,1,0,0,0,
USER_04106,treatment,Fair,High,1,1,1,0,0,0,
USER_04107,control,Fair,Medium,1,1,0,0,0,0,
USER_04108,treatment,Good,Low,1,1,1,1,1,1,9132.0
USER_04109,treatment,Good,Low,1,1,1,0,0,0,
USER_04110,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04111,control,Good,Low,1,1,0,0,0,0,
USER_04112,treatment,Good,Medium,1,1,1,0,0,0,
USER_04113,treatment,Good,Medium,1,1,1,0,0,0,
USER_04114,control,Good,Low,1,1,0,0,0,0,
USER_04115,treatment,Good,High,1,1,1,0,0,0,
USER_04116,treatment,Good,Medium,1,1,1,1,1,1,18988.0
USER_04117,control,Fair,Medium,1,1,1,0,0,0,
USER_04118,control,Poor,Medium,1,1,1,0,0,0,
USER_04119,treatment,Good,Low,1,1,1,0,0,0,
USER_04120,control,Fair,Medium,1,1,1,0,0,0,
USER_04121,control,Good,Low,1,1,0,0,0,0,
USER_04122,treatment,Good,Medium,1,1,1,1,1,1,5931.0
USER_04123,treatment,Good,Medium,1,1,1,0,0,0,
USER_04124,treatment,Good,Medium,1,1,1,0,0,0,
USER_04125,treatment,Excellent,High,1,1,1,1,1,1,19565.0
USER_04126,control,Good,Medium,1,1,0,0,0,0,
USER_04127,treatment,Fair,Medium,1,1,0,0,0,0,
USER_04128,treatment,Fair,Low,1,1,1,0,0,0,
USER_04129,control,Fair,Medium,1,1,0,0,0,0,
USER_04130,control,Fair,Medium,1,1,1,0,0,0,
USER_04131,control,Fair,Medium,1,1,1,0,0,0,
USER_04132,treatment,Good,High,1,1,1,0,0,0,
USER_04133,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04134,control,Excellent,High,1,1,0,0,0,0,
USER_04135,control,Excellent,Medium,1,1,1,0,0,0,
USER_04136,control,Good,Medium,1,1,1,0,0,0,
USER_04137,control,Good,High,1,1,1,0,0,0,
USER_04138,control,Fair,Medium,1,1,0,0,0,0,
USER_04139,treatment,Good,Medium,1,1,1,0,0,0,
USER_04140,control,Fair,High,1,1,0,0,0,0,
USER_04141,treatment,Fair,High,1,1,1,0,0,0,
USER_04142,treatment,Fair,High,1,1,1,1,1,1,16080.0
USER_04143,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04144,control,Fair,Medium,1,1,1,0,0,0,
USER_04145,control,Good,High,1,1,0,0,0,0,
USER_04146,treatment,Excellent,Medium,1,1,1,1,1,1,15814.0
USER_04147,control,Good,Medium,1,1,0,0,0,0,
USER_04148,treatment,Good,Low,1,1,1,0,0,0,
USER_04149,treatment,Poor,Low,1,1,1,0,0,0,
USER_04150,control,Good,Medium,1,1,0,0,0,0,
USER_04151,control,Fair,High,1,1,1,0,0,0,
USER_04152,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04153,control,Fair,Medium,1,1,1,1,1,1,9680.0
USER_04154,control,Good,Medium,1,1,0,0,0,0,
USER_04155,control,Fair,Medium,1,1,1,0,0,0,
USER_04156,control,Good,Low,1,1,1,0,0,0,
USER_04157,treatment,Excellent,Low,1,1,1,0,0,0,
USER_04158,control,Poor,Medium,1,1,1,0,0,0,
USER_04159,treatment,Fair,Medium,1,1,0,0,0,0,
USER_04160,treatment,Good,Medium,1,1,1,1,1,1,7707.0
USER_04161,control,Good,High,1,1,1,0,0,0,
USER_04162,control,Good,Medium,1,1,1,0,0,0,
USER_04163,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04164,treatment,Fair,Medium,1,1,1,1,1,1,9555.0
USER_04165,control,Poor,Medium,1,1,0,0,0,0,
USER_04166,treatment,Poor,Medium,1,1,1,0,0,0,
USER_04167,control,Excellent,Medium,1,1,0,0,0,0,
USER_04168,control,Good,High,1,1,1,0,0,0,
USER_04169,treatment,Excellent,Medium,1,1,1,0,0,0,
USER_04170,treatment,Good,Medium,1,1,1,0,0,0,
USER_04171,control,Poor,Medium,1,1,1,0,0,0,
USER_04172,treatment,Excellent,High,1,1,1,0,0,0,
USER_04173,treatment,Good,Low,1,1,1,0,0,0,
USER_04174,control,Good,Medium,1,1,0,0,0,0,
USER_04175,control,Poor,Low,1,1,1,1,1,1,18507.0
USER_04176,treatment,Fair,High,1,1,0,0,0,0,
USER_04177,treatment,Good,Low,1,1,1,1,1,1,11379.0
USER_04178,treatment,Good,Medium,1,1,1,0,0,0,
USER_04179,control,Fair,Medium,1,1,0,0,0,0,
USER_04180,control,Good,Medium,1,1,1,1,1,1,12788.0
USER_04181,treatment,Fair,Low,1,1,1,0,0,0,
USER_04182,treatment,Excellent,Low,1,1,1,0,0,0,
USER_04183,control,Excellent,Medium,1,1,0,0,0,0,
USER_04184,control,Fair,Medium,1,1,0,0,0,0,
USER_04185,control,Excellent,High,1,1,1,0,0,0,
USER_04186,treatment,Fair,Medium,1,1,1,0,0,0,
USER_04187,treatment,Good,Medium,1,1,1,0,0,0,
USER_04188,treatment,Excellent,Medium,1,1,1,1,1,1,7144.0
USER_04189,control,Fair,Low,1,1,0,0,0,0,
