user_id,signup_date,credit_score_bucket,income_level,test_group
USER_03907,2024-01-04 00:00:00,Excellent,Medium,control
USER_03908,2024-01-17 00:00:00,Excellent,High,treatment
USER_03909,2024-01-10 00:00:00,Excellent,High,control
USER_03910,2024-01-11 00:00:00,Poor,Medium,treatment
USER_03911,2024-01-18 00:00:00,Fair,Medium,treatment
USER_03912,2024-01-08 00:00:00,Poor,Low,treatment
USER_03913,2024-01-01 00:00:00,Fair,Medium,control
USER_03914,2024-01-09 00:00:00,Excellent,Medium,treatment
USER_03915,2024-01-17 00:00:00,Good,High,treatment
USER_03916,2024-01-22 00:00:00,Good,Medium,control
USER_03917,2024-01-17 00:00:00,Excellent,High,control
USER_03918,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_03919,2024-01-06 00:00:00,Fair,Low,control
USER_03920,2024-01-12 00:00:00,Good,High,control
USER_03921,2024-01-08 00:00:00,Good,Medium,treatment
USER_03922,2024-01-04 00:00:00,Good,Medium,treatment
USER_03923,2024-01-04 00:00:00,Good,Medium,treatment
USER_03924,2024-01-29 00:00:00,Poor,High,treatment
USER_03925,2024-01-14 00:00:00,Fair,Medium,treatment
USER_03926,2024-01-01 00:00:00,Fair,Medium,control
USER_03927,2024-01-20 00:00:00,Good,High,treatment
USER_03928,2024-01-01 00:00:00,Good,Medium,control
USER_03929,2024-01-15 00:00:00,Good,Medium,control
USER_03930,2024-01-02 00:00:00,Excellent,Medium,treatment
USER_03931,2024-01-08 00:00:00,Poor,Medium,control
USER_03932,2024-01-03 00:00:00,Good,Medium,treatment
USER_03933,2024-01-11 00:00:00,Fair,High,treatment
USER_03934,2024-01-10 00:00:00,Fair,High,treatment
USER_03935,2024-01-14 00:00:00,Good,Medium,treatment
USER_03936,2024-01-01 00:00:00,Fair,Medium,treatment
USER_03937,2024-01-16 00:00:00,Fair,High,treatment
USER_03938,2024-01-12 00:00:00,Poor,Low,control
USER_03939,2024-01-08 00:00:00,Poor,Medium,treatment
USER_03940,2024-01-24 00:00:00,Good,Low,control
USER_03941,2024-01-18 00:00:00,Fair,Medium,control
USER_03942,2024-01-17 00:00:00,Good,Low,treatment
USER_03943,2024-01-23 00:00:00,Good,Low,treatment
USER_03944,2024-01-18 00:00:00,Excellent,High,control
USER_03945,2024-01-09 00:00:00,Poor,Medium,treatment
USER_03946,2024-01-11 00:00:00,Fair,Medium,control
USER_03947,2024-01-12 00:00:00,Fair,Low,treatment
USER_03948,2024-01-11 00:00:00,Good,Low,treatment
USER_03949,2024-01-31 00:00:00,Fair,Low,control
USER_03950,2024-01-10 00:00:00,Fair,High,control
USER_03951,2024-01-22 00:00:00,Good,Medium,treatment
USER_03952,2024-01-13 00:00:00,Excellent,Medium,treatment
USER_03953,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_03954,2024-01-05 00:00:00,Good,Medium,control
USER_03955,2024-01-23 00:00:00,Fair,Medium,treatment
USER_03956,2024-01-06 00:00:00,Good,Medium,treatment
USER_03957,2024-01-18 00:00:00,Good,Medium,treatment
USER_03958,2024-01-23 00:00:00,Good,Low,control
USER_03959,2024-01-30 00:00:00,Good,Medium,treatment
USER_03960,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_03961,2024-01-29 00:00:00,Excellent,Low,control
USER_03962,2024-01-30 00:00:00,Excellent,Medium,control
USER_03963,2024-01-06 00:00:00,Fair,Low,control
USER_03964,2024-01-29 00:00:00,Good,Medium,control
USER_03965,2024-01-03 00:00:00,Excellent,Low,treatment
USER_03966,2024-01-13 00:00:00,Poor,Low,control
USER_03967,2024-01-07 00:00:00,Good,Medium,treatment
USER_03968,2024-01-04 00:00:00,Excellent,Low,control
USER_03969,2024-01-11 00:00:00,Good,Medium,treatment
USER_03970,2024-01-10 00:00:00,Fair,Medium,control
USER_03971,2024-01-08 00:00:00,Excellent,High,control
USER_03972,2024-01-17 00:00:00,Good,Low,treatment
USER_03973,2024-01-01 00:00:00,Fair,High,treatment
USER_03974,2024-01-15 00:00:00,Excellent,Low,treatment
USER_03975,2024-01-03 00:00:00,Good,High,treatment
USER_03976,2024-01-11 00:00:00,Excellent,Medium,control
USER_03977,2024-01-10 00:00:00,Good,Low,control
USER_03978,2024-01-03 00:00:00,Good,High,control
USER_03979,2024-01-05 00:00:00,Fair,Medium,control
USER_03980,2024-01-05 00:00:00,Excellent,Medium,treatment
USER_03981,2024-01-15 00:00:00,Good,Low,control
USER_03982,2024-01-19 00:00:00,Fair,Low,treatment
USER_03983,2024-01-07 00:00:00,Fair,High,control
USER_03984,2024-01-17 00:00:00,Excellent,Medium,control
USER_03985,2024-01-29 00:00:00,Good,Medium,control
USER_03986,2024-01-06 00:00:00,Good,Low,control
USER_03987,2024-01-26 00:00:00,Fair,Low,control
USER_03988,2024-01-30 00:00:00,Good,Medium,control
USER_03989,2024-01-12 00:00:00,Excellent,Medium,control
USER_03990,2024-01-20 00:00:00,Excellent,Medium,treatment
USER_03991,2024-01-08 00:00:00,Poor,Medium,treatment
USER_03992,2024-01-26 00:00:00,Poor,Medium,treatment
USER_03993,2024-01-20 00:00:00,Poor,Low,treatment
USER_03994,2024-01-17 00:00:00,Fair,Low,control
USER_03995,2024-01-21 00:00:00,Excellent,Medium,treatment
USER_03996,2024-01-20 00:00:00,Good,High,treatment
USER_03997,2024-01-10 00:00:00,Good,Low,treatment
USER_03998,2024-01-03 00:00:00,Poor,Low,treatment
USER_03999,2024-01-29 00:00:00,Excellent,Medium,control
USER_04000,2024-01-30 00:00:00,Fair,Low,control
USER_04001,2024-01-12 00:00:00,Good,Medium,control
USER_04002,2024-01-05 00:00:00,Fair,Medium,control
USER_04003,2024-01-07 00:00:00,Excellent,High,treatment
USER_04004,2024-01-01 00:00:00,Good,Medium,control
USER_04005,2024-01-05 00:00:00,Excellent,Low,treatment
USER_04006,2024-01-09 00:00:00,Fair,High,control
USER_04007,2024-01-22 00:00:00,Good,Low,treatment
USER_04008,2024-01-17 00:00:00,Poor,Low,treatment
USER_04009,2024-01-17 00:00:00,Excellent,Medium,control
USER_04010,2024-01-25 00:00:00,Excellent,Medium,treatment
USER_04011,2024-01-22 00:00:00,Excellent,Medium,control
USER_04012,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_04013,2024-01-03 00:00:00,Fair,High,control
USER_04014,2024-01-03 00:00:00,Fair,Medium,treatment
USER_04015,2024-01-31 00:00:00,Excellent,High,control
USER_04016,2024-01-25 00:00:00,Excellent,High,control
USER_04017,2024-01-11 00:00:00,Excellent,Medium,treatment
USER_04018,2024-01-02 00:00:00,Good,Medium,treatment
USER_04019,2024-01-20 00:00:00,Good,Medium,treatment
USER_04020,2024-01-13 00:00:00,Excellent,Low,treatment
USER_04021,2024-01-26 00:00:00,Good,Low,treatment
USER_04022,2024-01-02 00:00:00,Excellent,Medium,control
USER_04023,2024-01-13 00:00:00,Fair,High,control
USER_04024,2024-01-17 00:00:00,Good,Medium,treatment
USER_04025,2024-01-23 00:00:00,Fair,Medium,control
USER_04026,2024-01-12 00:00:00,Good,Medium,control
USER_04027,2024-01-09 00:00:00,Fair,Medium,control
USER_04028,2024-01-09 00:00:00,Fair,Medium,control
USER_04029,2024-01-13 00:00:00,Excellent,Medium,control
USER_04030,2024-01-25 00:00:00,Fair,High,control
USER_04031,2024-01-06 00:00:00,Good,Medium,control
USER_04032,2024-01-23 00:00:00,Fair,Low,treatment
USER_04033,2024-01-02 00:00:00,Excellent,Low,treatment
USER_04034,2024-01-24 00:00:00,Good,High,treatment
USER_04035,2024-01-31 00:00:00,Fair,Medium,treatment
USER_04036,2024-01-17 00:00:00,Fair,Low,control
USER_04037,2024-01-07 00:00:00,Fair,Medium,control
USER_04038,2024-01-27 00:00:00,Excellent,Medium,control
USER_04039,2024-01-03 00:00:00,Excellent,Medium,treatment
USER_04040,2024-01-07 00:00:00,Fair,Medium,treatment
USER_04041,2024-01-03 00:00:00,Good,Medium,treatment
USER_04042,2024-01-09 00:00:00,Good,High,control
USER_04043,2024-01-21 00:00:00,Good,Medium,treatment
USER_04044,2024-01-27 00:00:00,Good,Medium,control
USER_04045,2024-01-21 00:00:00,Good,High,control
USER_04046,2024-01-21 00:00:00,Good,Medium,control
USER_04047,2024-01-13 00:00:00,Fair,Medium,control
USER_04048,2024-01-27 00:00:00,Fair,Low,treatment
USER_04049,2024-01-15 00:00:00,Excellent,High,control
USER_04050,2024-01-26 00:00:00,Poor,Medium,treatment
USER_04051,2024-01-12 00:00:00,Good,Medium,treatment
USER_04052,2024-01-06 00:00:00,Poor,Low,treatment
USER_04053,2024-01-15 00:00:00,Good,High,control
USER_04054,2024-01-12 00:00:00,Good,Medium,treatment
USER_04055,2024-01-07 00:00:00,Poor,Medium,control
USER_04056,2024-01-05 00:00:00,Good,Medium,control
USER_04057,2024-01-22 00:00:00,Fair,Medium,treatment
USER_04058,2024-01-18 00:00:00,Poor,Medium,control
USER_04059,2024-01-07 00:00:00,Poor,Medium,treatment
USER_04060,2024-01-31 00:00:00,Good,Low,control
USER_04061,2024-01-03 00:00:00,Fair,Medium,control
USER_04062,2024-01-28 00:00:00,Good,Medium,treatment
USER_04063,2024-01-10 00:00:00,Excellent,Medium,control
USER_04064,2024-01-07 00:00:00,Good,Low,control
USER_04065,2024-01-26 00:00:00,Fair,High,treatment
USER_04066,2024-01-23 00:00:00,Good,Low,treatment
USER_04067,2024-01-25 00:00:00,Good,Medium,control
USER_04068,2024-01-05 00:00:00,Fair,Medium,control
USER_04069,2024-01-24 00:00:00,Good,High,control
USER_04070,2024-01-14 00:00:00,Poor,Medium,treatment
USER_04071,2024-01-04 00:00:00,Fair,Medium,treatment
USER_04072,2024-01-07 00:00:00,Good,Low,control
USER_04073,2024-01-11 00:00:00,Fair,High,control
USER_04074,2024-01-26 00:00:00,Excellent,High,control
USER_04075,2024-01-31 00:00:00,Excellent,High,control
USER_04076,2024-01-06 00:00:00,Poor,Medium,treatment
USER_04077,2024-01-13 00:00:00,Good,Medium,control
USER_04078,2024-01-17 00:00:00,Fair,High,treatment
USER_04079,2024-01-26 00:00:00,Good,High,treatment
USER_04080,2024-01-31 00:00:00,Fair,Medium,treatment
USER_04081,2024-01-04 00:00:00,Good,High,control
USER_04082,2024-01-31 00:00:00,Good,Medium,control
USER_04083,2024-01-15 00:00:00,Good,Low,control
USER_04084,2024-01-29 00:00:00,Good,High,control
USER_04085,2024-01-11 00:00:00,Poor,Medium,treatment
USER_04086,2024-01-06 00:00:00,Good,Low,control
USER_04087,2024-01-29 00:00:00,Fair,High,treatment
USER_04088,2024-01-08 00:00:00,Excellent,High,treatment
USER_04089,2024-01-22 00:00:00,Excellent,High,control
USER_04090,2024-01-01 00:00:00,Excellent,Medium,treatment
USER_04091,2024-01-09 00:00:00,Excellent,Medium,control
USER_04092,2024-01-15 00:00:00,Good,High,control
USER_04093,2024-01-13 00:00:00,Poor,Low,treatment
USER_04094,2024-01-11 00:00:00,Good,Medium,control
USER_04095,2024-01-22 00:00:00,Excellent,Medium,control
USER_04096,2024-01-21 00:00:00,Good,Low,treatment
USER_04097,2024-01-23 00:00:00,Fair,Medium,treatment
USER_04098,2024-01-25 00:00:00,Good,High,treatment
USER_04099,2024-01-11 00:00:00,Good,Medium,control
USER_04100,2024-01-01 00:00:00,Fair,Medium,treatment
USER_04101,2024-01-24 00:00:00,Good,Medium,control
USER_04102,2024-01-14 00:00:00,Good,High,treatment
USER_04103,2024-01-04 00:00:00,Fair,Medium,control
USER_04104,2024-01-31 00:00:00,Fair,High,treatment
USER_04105,2024-01-30 00:00:00,Excellent,Low,control
USER_04106,2024-01-05 00:00:00,Fair,High,treatment
USER_04107,2024-01-16 00:00:00,Fair,Medium,control
USER_04108,2024-01-14 00:00:00,Good,Low,treatment
USER_04109,2024-01-31 00:00:00,Good,Low,treatment
USER_04110,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_04111,2024-01-23 00:00:00,Good,Low,control
USER_04112,2024-01-05 00:00:00,Good,Medium,treatment
USER_04113,2024-01-21 00:00:00,Good,Medium,treatment
USER_04114,2024-01-03 00:00:00,Good,Low,control
USER_04115,2024-01-05 00:00:00,Good,High,treatment
USER_04116,2024-01-02 00:00:00,Good,Medium,treatment
USER_04117,2024-01-04 00:00:00,Fair,Medium,control
USER_04118,2024-01-06 00:00:00,Poor,Medium,control
USER_04119,2024-01-27 00:00:00,Good,Low,treatment
USER_04120,2024-01-10 00:00:00,Fair,Medium,control
USER_04121,2024-01-09 00:00:00,Good,Low,control
USER_04122,2024-01-08 00:00:00,Good,Medium,treatment
USER_04123,2024-01-03 00:00:00,Good,Medium,treatment
USER_04124,2024-01-25 00:00:00,Good,Medium,treatment
USER_04125,2024-01-15 00:00:00,Excellent,High,treatment
USER_04126,2024-01-11 00:00:00,Good,Medium,control
USER_04127,2024-01-24 00:00:00,Fair,Medium,treatment
USER_04128,2024-01-11 00:00:00,Fair,Low,treatment
USER_04129,2024-01-15 00:00:00,Fair,Medium,control
USER_04130,2024-01-17 00:00:00,Fair,Medium,control
USER_04131,2024-01-09 00:00:00,Fair,Medium,control
USER_04132,2024-01-03 00:00:00,Good,High,treatment
USER_04133,2024-01-19 00:00:00,Excellent,Medium,treatment
USER_04134,2024-01-25 00:00:00,Excellent,High,control
USER_04135,2024-01-21 00:00:00,Excellent,Medium,control
USER_04136,2024-01-08 00:00:00,Good,Medium,control
USER_04137,2024-01-04 00:00:00,Good,High,control
USER_04138,2024-01-19 00:00:00,Fair,Medium,control
USER_04139,2024-01-24 00:00:00,Good,Medium,treatment
USER_04140,2024-01-31 00:00:00,Fair,High,control
USER_04141,2024-01-29 00:00:00,Fair,High,treatment
USER_04142,2024-01-18 00:00:00,Fair,High,treatment
USER_04143,2024-01-14 00:00:00,Fair,Medium,treatment
USER_04144,2024-01-08 00:00:00,Fair,Medium,control
USER_04145,2024-01-18 00:00:00,Good,High,control
USER_04146,2024-01-08 00:00:00,Excellent,Medium,treatment
USER_04147,2024-01-15 00:00:00,Good,Medium,control
USER_04148,2024-01-20 00:00:00,Good,Low,treatment
USER_04149,2024-01-02 00:00:00,Poor,Low,treatment
USER_04150,2024-01-23 00:00:00,Good,Medium,control
USER_04151,2024-01-06 00:00:00,Fair,High,control
USER_04152,2024-01-29 00:00:00,Excellent,Medium,treatment
USER_04153,2024-01-06 00:00:00,Fair,Medium,control
USER_04154,2024-01-13 00:00:00,Good,Medium,control
USER_04155,2024-01-07 00:00:00,Fair,Medium,control
USER_04156,2024-01-06 00:00:00,Good,Low,control
USER_04157,2024-01-13 00:00:00,Excellent,Low,treatment
USER_04158,2024-01-22 00:00:00,Poor,Medium,control
USER_04159,2024-01-14 00:00:00,Fair,Medium,treatment
USER_04160,2024-01-20 00:00:00,Good,Medium,treatment
USER_04161,2024-01-16 00:00:00,Good,High,control
USER_04162,2024-01-09 00:00:00,Good,Medium,control
USER_04163,2024-01-17 00:00:00,Fair,Medium,treatment
USER_04164,2024-01-07 00:00:00,Fair,Medium,treatment
USER_04165,2024-01-18 00:00:00,Poor,Medium,control
USER_04166,2024-01-29 00:00:00,Poor,Medium,treatment
USER_04167,2024-01-28 00:00:00,Excellent,Medium,control
USER_04168,2024-01-05 00:00:00,Good,High,control
USER_04169,2024-01-30 00:00:00,Excellent,Medium,treatment
USER_04170,2024-01-19 00:00:00,Good,Medium,treatment
USER_04171,2024-01-08 00:00:00,Poor,Medium,control
USER_04172,2024-01-23 00:00:00,Excellent,High,treatment
USER_04173,2024-01-21 00:00:00,Good,Low,treatment
USER_04174,2024-01-29 00:00:00,Good,Medium,control
USER_04175,2024-01-08 00:00:00,Poor,Low,control
USER_04176,2024-01-24 00:00:00,Fair,High,treatment
USER_04177,2024-01-22 00:00:00,Good,Low,treatment
USER_04178,2024-01-18 00:00:00,Good,Medium,treatment
USER_04179,2024-01-20 00:00:00,Fair,Medium,control
USER_04180,2024-01-03 00:00:00,Good,Medium,control
USER_04181,2024-01-20 00:00:00,Fair,Low,treatment
USER_04182,2024-01-27 00:00:00,Excellent,Low,treatment
USER_04183,2024-01-12 00:00:00,Excellent,Medium,control
USER_04184,2024-01-18 00:00:00,Fair,Medium,control
USER_04185,2024-01-01 00:00:00,Excellent,High,control
USER_04186,2024-01-06 00:00:00,Fair,Medium,treatment
USER_04187,2024-01-10 00:00:00,Good,Medium,treatment
USER_04188,2024-01-13 00:00:00,Excellent,Medium,treatment
USER_04189,2024-01-31 00:00:00,Fair,Low,control
USER_04190,2024-01-11 00:00:00,Excellent,High,control
USER_04191,2024-01-02 00:00:00,Good,Medium,control
USER_04192,2024-01-10 00:00:00,Fair,Medium,control
USER_04193,2024-01-27 00:00:00,Good,Low,treatment
USER_04194,2024-01-15 00:00:00,Excellent,Medium,control
USER_04195,2024-01-13 00:00:00,Fair,Medium,treatment
USER_04196,2024-01-17 00:00:00,Good,Low,treatment
USER_04197,2024-01-31 00:00:00,Good,Low,treatment
USER_04198,2024-01-10 00:00:00,Good,Low,control
USER_04199,2024-01-01 00:00:00,Good,Medium,treatment
USER_04200,2024-01-04 00:00:00,Excellent,High,control
USER_04201,2024-01-23 00:00:00,Poor,High,treatment
USER_04202,2024-01-22 00:00:00,Good,Medium,treatment
USER_04203,2024-01-13 00:00:00,Good,High,treatment
USER_04204,2024-01-30 00:00:00,Excellent,Medium,treatment
USER_04205,2024-01-30 00:00:00,Good,High,control
USER_04206,2024-01-09 00:00:00,Fair,Medium,treatment
USER_04207,2024-01-30 00:00:00,Excellent,High,control
USER_04208,2024-01-20 00:00:00,Good,Medium,treatment
USER_04209,2024-01-23 00:00:00,Good,Medium,treatment
USER_04210,2024-01-06 00:00:00,Fair,Medium,control
USER_04211,2024-01-21 00:00:00,Poor,Low,treatment
USER_04212,2024-01-23 00:00:00,Good,Medium,control
USER_04213,2024-01-04 00:00:00,Good,High,control
USER_04214,2024-01-12 00:00:00,Good,Low,treatment
USER_04215,2024-01-22 00:00:00,Good,Low,control
USER_04216,2024-01-19 00:00:00,Fair,Medium,treatment
USER_04217,2024-01-02 00:00:00,Good,High,treatment
USER_04218,2024-01-09 00:00:00,Good,Medium,treatment
USER_04219,2024-01-18 00:00:00,Excellent,High,treatment
USER_04220,2024-01-01 00:00:00,Good,Low,treatment
USER_04221,2024-01-18 00:00:00,Good,Low,treatment
USER_04222,2024-01-22 00:00:00,Fair,Medium,control
USER_04223,2024-01-20 00:00:00,Good,Medium,control
USER_04224,2024-01-17 00:00:00,Fair,Low,control
USER_04225,2024-01-20 00:00:00,Fair,Medium,control
USER_04226,2024-01-17 00:00:00,Excellent,Medium,treatment
USER_04227,2024-01-26 00:00:00,Fair,Medium,control
USER_04228,2024-01-02 00:00:00,Good,Medium,control
USER_04229,2024-01-04 00:00:00,Good,Medium,treatment
USER_04230,2024-01-31 00:00:00,Good,Medium,control
USER_04231,2024-01-18 00:00:00,Excellent,Medium,control
USER_04232,2024-01-09 00:00:00,Poor,Medium,control
USER_04233,2024-01-29 00:00:00,Fair,High,treatment
USER_04234,2024-01-11 00:00:00,Good,Medium,treatment
USER_04235,2024-01-17 00:00:00,Good,Medium,treatment
USER_04236,2024-01-12 00:00:00,Good,Medium,treatment
USER_04237,2024-01-27 00:00:00,Excellent,Medium,treatment
USER_04238,2024-01-03 00:00:00,Excellent,High,control
USER_04239,2024-01-19 00:00:00,Good,Medium,control
USER_04240,2024-01-31 00:00:00,Good,Medium,control
USER_04241,2024-01-24 00:00:00,Fair,High,control
USER_04242,2024-01-07 00:00:00,Fair,Medium,control
USER_04243,2024-01-13 00:00:00,Fair,Medium,control
USER_04244,2024-01-22 00:00:00,Good,High,control
USER_04245,2024-01-16 00:00:00,Fair,Medium,control
USER_04246,2024-01-02 00:00:00,Fair,High,control
USER_04247,2024-01-21 00:00:00,Good,Medium,control
USER_04248,2024-01-03 00:00:00,Poor,Low,treatment
USER_04249,2024-01-14 00:00:00,Good,Medium,control
USER_04250,2024-01-27 00:00:00,Fair,Medium,control
USER_04251,2024-01-21 00:00:00,Good,High,control
USER_04252,2024-01-14 00:00:00,Good,Medium,control
USER_04253,2024-01-14 00:00:00,Good,Medium,treatment
USER_04254,2024-01-10 00:00:00,Good,Medium,treatment
USER_04255,2024-01-04 00:00:00,Fair,High,treatment
USER_04256,2024-01-14 00:00:00,Fair,High,treatment
USER_04257,2024-01-23 00:00:00,Good,Medium,treatment
USER_04258,2024-01-16 00:00:00,Fair,Medium,control
USER_04259,2024-01-05 00:00:00,Fair,Medium,treatment
USER_04260,2024-01-10 00:00:00,Good,Medium,control
USER_04261,2024-01-18 00:00:00,Fair,Low,treatment
USER_04262,2024-01-12 00:00:00,Excellent,Medium,control
USER_04263,2024-01-06 00:00:00,Excellent,Medium,control
USER_04264,2024-01-17 00:00:00,Good,Low,treatment
USER_04265,2024-01-19 00:00:00,Good,High,treatment
USER_04266,2024-01-31 00:00:00,Poor,Medium,treatment
USER_04267,2024-01-09 00:00:00,Excellent,Medium,control
USER_04268,2024-01-13 00:00:00,Good,Low,treatment
USER_04269,2024-01-10 00:00:00,Fair,Medium,control
USER_04270,2024-01-17 00:00:00,Fair,Low,control
USER_04271,2024-01-12 00:00:00,Good,High,control
USER_04272,2024-01-15 00:00:00,Excellent,Medium,control
USER_04273,2024-01-06 00:00:00,Excellent,Medium,control
USER_04274,2024-01-03 00:00:00,Excellent,Medium,control
USER_04275,2024-01-30 00:00:00,Excellent,Medium,control
USER_04276,2024-01-16 00:00:00,Fair,Low,control
USER_04277,2024-01-21 00:00:00,Excellent,Medium,control
USER_04278,2024-01-05 00:00:00,Good,High,control
USER_04279,2024-01-16 00:00:00,Fair,Medium,treatment
USER_04280,2024-01-04 00:00:00,Fair,High,control
USER_04281,2024-01-23 00:00:00,Excellent,Medium,treatment
USER_04282,2024-01-09 00:00:00,Good,Medium,control
USER_04283,2024-01-18 00:00:00,Good,Medium,treatment
USER_04284,2024-01-09 00:00:00,Excellent,Medium,treatment
USER_04285,2024-01-03 00:00:00,Excellent,Low,control
USER_04286,2024-01-08 00:00:00,Good,High,control
USER_04287,2024-01-30 00:00:00,Fair,Medium,treatment
USER_04288,2024-01-02 00:00:00,Good,Medium,control
USER_04289,2024-01-27 00:00:00,Fair,Low,control
USER_04290,2024-01-13 00:00:00,Good,Low,control
USER_04291,2024-01-13 00:00:00,Excellent,Medium,treatment
USER_04292,2024-01-26 00:00:00,Poor,High,control
USER_04293,2024-01-13 00:00:00,Good,High,control
USER_04294,2024-01-14 00:00:00,Fair,High,control
USER_04295,2024-01-05 00:00:00,Excellent,Medium,treatment
USER_04296,2024-01-03 00:00:00,Fair,Medium,control
USER_04297,2024-01-16 00:00:00,Good,Medium,control
USER_04298,2024-01-20 00:00:00,Good,Medium,treatment
USER_04299,2024-01-24 00:00:00,Fair,Medium,control
USER_04300,2024-01-04 00:00:00,Excellent,Medium,control
USER_04301,2024-01-21 00:00:00,Good,High,treatment
USER_04302,2024-01-21 00:00:00,Fair,Low,treatment
USER_04303,2024-01-05 00:00:00,Excellent,High,treatment
USER_04304,2024-01-13 00:00:00,Good,High,treatment
USER_04305,2024-01-01 00:00:00,Fair,Medium,treatment
USER_04306,2024-01-27 00:00:00,Excellent,Medium,treatment
USER_04307,2024-01-07 00:00:00,Excellent,High,control
USER_04308,2024-01-27 00:00:00,Good,Low,treatment
USER_04309,2024-01-14 00:00:00,Good,Medium,control
USER_04310,2024-01-27 00:00:00,Fair,Medium,treatment
USER_04311,2024-01-01 00:00:00,Excellent,Low,treatment
USER_04312,2024-01-08 00:00:00,Fair,High,control
USER_04313,2024-01-08 00:00:00,Fair,Medium,treatment
USER_04314,2024-01-11 00:00:00,Poor,Medium,control
USER_04315,2024-01-27 00:00:00,Poor,High,control
USER_04316,2024-01-26 00:00:00,Good,Low,treatment
USER_04317,2024-01-02 00:00:00,Excellent,Low,treatment
USER_04318,2024-01-09 00:00:00,Poor,High,treatment
USER_04319,2024-01-04 00:00:00,Poor,High,control
USER_04320,2024-01-20 00:00:00,Excellent,High,control
USER_04321,2024-01-29 00:00:00,Excellent,Low,control
USER_04322,2024-01-24 00:00:00,Good,High,control
USER_04323,2024-01-26 00:00:00,Good,Low,treatment
USER_04324,2024-01-02 00:00:00,Good,Low,treatment
USER_04325,2024-01-13 00:00:00,Poor,Medium,control
USER_04326,2024-01-02 00:00:00,Good,Medium,treatment
USER_04327,2024-01-16 00:00:00,Good,High,control
USER_04328,2024-01-05 00:00:00,Fair,Medium,control
USER_04329,2024-01-30 00:00:00,Fair,Low,control
USER_04330,2024-01-11 00:00:00,Excellent,Medium,control
USER_04331,2024-01-12 00:00:00,Poor,Medium,control
USER_04332,2024-01-27 00:00:00,Fair,Medium,control
USER_04333,2024-01-17 00:00:00,Good,Low,treatment
USER_04334,2024-01-21 00:00:00,Fair,Medium,treatment
USER_04335,2024-01-11 00:00:00,Poor,High,treatment
USER_04336,2024-01-09 00:00:00,Good,Low,treatment
USER_04337,2024-01-01 00:00:00,Poor,Medium,treatment
USER_04338,2024-01-20 00:00:00,Good,Medium,treatment
USER_04339,2024-01-12 00:00:00,Excellent,Medium,treatment
USER_04340,2024-01-28 00:00:00,Fair,Medium,control
USER_04341,2024-01-25 00:00:00,Fair,Medium,treatment
USER_04342,2024-01-06 00:00:00,Excellent,Medium,control
USER_04343,2024-01-11 00:00:00,Good,Medium,treatment
USER_04344,2024-01-31 00:00:00,Excellent,Medium,treatment
USER_04345,2024-01-19 00:00:00,Good,Low,control
USER_04346,2024-01-20 00:00:00,Poor,High,control
USER_04347,2024-01-09 00:00:00,Good,Medium,control
USER_04348,2024-01-11 00:00:00,Fair,Medium,control
USER_04349,2024-01-07 00:00:00,Excellent,Medium,control
USER_04350,2024-01-13 00:00:00,Good,High,treatment
USER_04351,2024-01-17 00:00:00,Poor,Medium,treatment
USER_04352,2024-01-17 00:00:00,Fair,Medium,treatment
USER_04353,2024-01-01 00:00:00,Good,Low,treatment
USER_04354,2024-01-13 00:00:00,Fair,Low,control
USER_04355,2024-01-29 00:00:00,Good,Low,control
USER_04356,2024-01-18 00:00:00,Good,Medium,treatment
USER_04357,2024-01-16 00:00:00,Good,Medium,control
USER_04358,2024-01-06 00:00:00,Poor,Low,treatment
USER_04359,2024-01-10 00:00:00,Excellent,Medium,treatment
USER_04360,2024-01-05 00:00:00,Excellent,Medium,control
USER_04361,2024-01-01 00:00:00,Excellent,Low,treatment
USER_04362,2024-01-01 00:00:00,Good,High,control
USER_04363,2024-01-16 00:00:00,Excellent,Low,treatment
USER_04364,2024-01-26 00:00:00,Excellent,Low,treatment
USER_04365,2024-01-03 00:00:00,Excellent,High,control
USER_04366,2024-01-30 00:00:00,Good,Medium,treatment
USER_04367,2024-01-30 00:00:00,Fair,Low,control
USER_04368,2024-01-01 00:00:00,Fair,High,treatment
USER_04369,2024-01-28 00:00:00,Fair,Medium,treatment
USER_04370,2024-01-23 00:00:00,Good,Medium,treatment
USER_04371,2024-01-16 00:00:00,Good,Medium,control
USER_04372,2024-01-17 00:00:00,Poor,Medium,control
USER_04373,2024-01-21 00:00:00,Excellent,Medium,control
USER_04374,2024-01-11 00:00:00,Good,High,treatment
USER_04375,2024-01-14 00:00:00,Good,Medium,treatment
USER_04376,2024-01-24 00:00:00,Fair,Medium,control
USER_04377,2024-01-30 00:00:00,Excellent,Medium,treatment
USER_04378,2024-01-10 00:00:00,Good,Medium,treatment
USER_04379,2024-01-30 00:00:00,Fair,Medium,treatment
USER_04380,2024-01-20 00:00:00,Fair,High,treatment
USER_04381,2024-01-02 00:00:00,Good,High,control
USER_04382,2024-01-29 00:00:00,Fair,Medium,control
USER_04383,2024-01-28 00:00:00,Good,Medium,treatment
USER_04384,2024-01-06 00:00:00,Fair,Medium,control
USER_04385,2024-01-21 00:00:00,Fair,Medium,treatment
